무더위쉼터명,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
섬동경로당,34.7348455,126.3095305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당포경로당,34.7316139,126.2972145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양화경로당,34.750187,126.3039214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상나곡경로당,35.6958271,128.1257925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
달영경로당,34.677454,126.808694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화방경로당,34.659554,126.824813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서은경로당,34.652346,126.829878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북부교육문화센터(지하1층 로비),37.5046238,126.7092374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간석2동행정복지센터,37.4639658,126.710914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만월산 경로당,37.4634205,126.7166259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두진아파트경로당,37.463088,126.71976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원아파트경로당,37.464833,126.715333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
돌말경로당,37.467992,126.711673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공원촌경로당,37.4655379,126.7174713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팬더아파트경로당,37.474176,126.7103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태화아파트경로당,37.463158,126.721183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍동경로당,34.652357,126.854727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석동경로당,34.676464,126.856894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,34.65374,126.845611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안지경로당,34.644918,126.843977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영화경로당,34.662053,126.828694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호어울림마을경로당,37.459115,126.707338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간석2동경로당,37.4620389,126.7126207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스타힐스24단지 경로당(산척2통),37.1731595,127.1182029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내곡경로당,35.6413992,128.1497225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외곡경로당,35.63538,128.1421016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관자경로회관,35.6077433,128.1061489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌경로당,35.6105455,128.1040471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소사경로당,35.6359255,128.1523324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
육정경로당,35.6061709,128.1181399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남옥경로당,35.618574,128.1342949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백자동경로당,35.6060515,128.1091603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화경로당,34.663872,126.834156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나곡경로당,35.6913215,128.1336742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오지경로당,36.5188438,128.3038498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안계마을노인정,35.5893194,128.1419176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
억수경로당,34.7357525,126.3233404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신주광경로당,34.6658829,126.3283643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남정마을회관,35.0087619,127.6055576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상운마을회관,35.020142,127.615372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
답곡마을회관,35.089018,127.598826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구미1구경로당,35.7397903,128.1016008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학계경로당,35.7442741,128.1082271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임북경로당,35.7341801,128.1098316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정2리경로당,37.2140057,126.7904782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
슬항2리경로당,37.2010567,126.7564859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍송2리경로당,37.186172,126.7826107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청원1리경로당,37.1858508,126.759472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청원4리 경로당,37.1816951,126.767074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해문1리경로당,37.205007,126.7406275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해문2리경로당,37.1977542,126.7466503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청원2리 경로당,37.1773881,126.7783937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부동경로당,34.7373056,126.3027278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
척북경로당,34.653475,126.33336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남리경로당,34.5709377,126.4207316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,34.601301,126.545205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외호경로당,34.63074,126.581958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월산경로당,34.612334,126.623224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원덕경로당,34.618008,126.6273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
육일시경로당,34.610344,126.529729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장성경로당,34.585746,126.557463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고암경로당,34.615453,126.536319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용소경로당,34.615411,126.523692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용전경로당,34.599357,126.554626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남암경로회관,35.6155813,128.1269117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍신1경로당,36.4831156,128.3086248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
괴당1경로당,36.4875014,128.2987937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍신2경로당,36.4886236,128.3174173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
괴당2경로당,36.4891485,128.3054097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고산2경로당,36.4808348,128.2920187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공덕1경로당,36.5000354,128.3101863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공덕2경로당,36.5007808,128.3063059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공덕3경로당,36.4973065,128.3213322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낙상1경로당,36.5118062,128.273338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청운3경로당,36.5442743,128.2993856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하풍경로당,36.5421146,128.2740672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강경로당,36.4776381,128.2708462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원호경로당,34.5839391,126.4916901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우항경로당,34.5837111,126.4376894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와등여자경로당,34.5976616,126.5031274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관춘경로당,34.5819705,126.3971507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관두여성경로당,34.5789758,126.4446172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시등경로당,34.576264,126.4313561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관두경로당,34.576118,126.440415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성산경로당,34.5423904,126.3938683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신덕경로당,34.599937,126.543405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용반경로당,34.607863,126.542422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노하경로당,34.630745,126.563503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산면분회경로당,34.61879,126.571898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산막경로당,34.631853,126.572434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호교경로당,34.590398,126.541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상등경로당,34.5885511,126.5521801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대상경로당,34.6061054,126.5366246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학의경로당,34.618891,126.521236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당두경로당,34.649207,126.525045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일신경로당,34.5805913,126.5101027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이목경로당,34.5950135,126.5221867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼거리장수경로당,37.477542,126.71161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간석LH1단지 경로당,37.4636011,126.7174194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시온 경로당,37.4708605,126.7185563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간석3동행정복지센터,37.4661421,126.7144864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보림경로당,35.5962297,128.1487885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성은경로당,35.5664706,128.1673861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인곡경로당,35.6052288,128.1004426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽송경로당,34.600516,126.797748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관기경로당,35.6480095,128.1266683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광산경로당,35.6439853,128.1187651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉곡경로당,35.6389565,128.105172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영풍경로당,34.573516,126.795739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동백경로당,34.593205,126.800491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고현경로당,34.560739,126.805512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신암경로당,34.5658329,126.8087759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사부경로당,34.5686254,126.7964263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중리 1통 경로당,37.279028,127.441628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중리 2통 경로당,37.277329,127.4435119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율현 1통 경로당,37.261404,127.447117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중리 3통 경로당,37.2794629,127.4385901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산북부노인회관,34.635983,126.549962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평덕경로당,34.5814191,126.3847308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한아경로당,34.5627748,126.4382085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한자경로당,34.5490541,126.446661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥경로당,34.556589,126.440814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남리여성경로당,34.5710099,126.4205322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡경로당,34.566649,126.398458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥동경로당,34.5660694,126.3727334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
징의2반경로당,34.523567,126.457689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘정경로당,34.5584013,126.3942571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초월경로당,34.5672219,126.4237969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청룡경로당,34.6092245,126.4852436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중흥경로당,34.549175,126.825234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만년경로당,34.5637393,126.462564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학동경로당,34.566606,126.494829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와등경로당,34.592369,126.495327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연당여성경로당,34.57056,126.413388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학상경로당,34.644919,126.280027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구림경로당,34.7289665,126.3286101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
